"id","codigo_ibge","nome","tipo","uf","timezone"
"20803423-f695-414e-9597-0148f14b86b7","3161700",São Gonçalo do Abaeté,MUNICIPIO,MG,-3
"2089b0fa-2969-4866-b882-c8136b776971","5214507",Nerópolis,MUNICIPIO,GO,-3
"20a653ff-bb9e-4cc2-962a-4d075b8f1f43","5214002",Mozarlândia,MUNICIPIO,GO,-3
"20a6fd8e-d3d2-49ce-ac2a-0d6baef1ec31","1500602",Altamira,MUNICIPIO,PA,-3
"20aa24b1-a71a-4494-b7c6-3a45a9b4d644","4320552",Sertão Santana,MUNICIPIO,RS,-3
"20af5f2f-b502-4268-b565-41424a15bc8e","3528007",Macatuba,MUNICIPIO,SP,-3
"20b49212-0f12-42da-9622-99369917fa8d","2607950",Jaqueira,MUNICIPIO,PE,-3
"20bccdf6-3492-465c-8252-5e88649d2548","5215009",Nova Veneza,MUNICIPIO,GO,-3
"20ddd20a-2629-412e-a2e0-c00e9cffebcc","2704708",Marechal Deodoro,MUNICIPIO,AL,-3
"20e23834-5e1e-4edb-9b18-b17dc17c6dce","2606606",Ibimirim,MUNICIPIO,PE,-3
"20e83899-33a8-4095-b52b-5fbced2e8430","2806800",São Domingos,MUNICIPIO,SE,-3
"20eb08a3-2fda-4f38-b192-e386db9414cf","2509701",Monteiro,MUNICIPIO,PB,-3
"20f82f56-2a0b-4c37-b932-9389a379c3bd","3530409",Mirassolândia,MUNICIPIO,SP,-3
"21004271-df7c-4c17-95c7-0900494fc603","2402006",Caicó,MUNICIPIO,RN,-3
"21067a36-fcbc-4358-a9c5-0f635e09acb9","2411429",Santana do Seridó,MUNICIPIO,RN,-3
"21137918-29d0-4cba-b65f-9249aa7b8218","2302206",Beberibe,MUNICIPIO,CE,-3
"2125378b-dae4-43da-9187-c458234e9c66","5003801",Fátima do Sul,MUNICIPIO,MS,-4
"2150ab21-ca43-478d-96b5-178e4cf5f591","4205431",Formosa do Sul,MUNICIPIO,SC,-3
"215de0a5-275d-41fd-b2e4-0cf08731f333","4212601",Peritiba,MUNICIPIO,SC,-3
"216b1af5-4899-41aa-aeb1-714f8799319b","2927606",Santa Brígida,MUNICIPIO,BA,-3
"216d3891-a2ff-4bcf-b07e-38f7c49d3bb8","2304905",Groaíras,MUNICIPIO,CE,-3
"2171a1f4-004c-4c0f-a4e8-ff6bfeab1dfd","3139102",Madre de Deus de Minas,MUNICIPIO,MG,-3
"218cefdc-f417-47b6-91ae-581fb68e3838","4120200",Porto Rico,MUNICIPIO,PR,-3
"21a4e495-363c-4d5c-9e22-5646725f5846","2927309",Salinas da Margarida,MUNICIPIO,BA,-3
"21b7d227-7581-4ba2-af19-5847ef672878","4128104",Umuarama,MUNICIPIO,PR,-3
"21c89e81-87e1-4a98-9964-af26729c92cf","2604106",Caruaru,MUNICIPIO,PE,-3
"21d29761-bad4-43ea-9387-e6c05c23a381","4306403",Dois Irmãos,MUNICIPIO,RS,-3
"21f0948d-1bfc-4ade-b7df-cea7f6ad84f4","3302056",Italva,MUNICIPIO,RJ,-3
"220595bb-cb45-4129-8454-b2aa600ace1a","2613701",São Lourenço da Mata,MUNICIPIO,PE,-3
"22068a97-20a4-441d-bd6b-0530803a21eb","3204559",Santa Maria de Jetibá,MUNICIPIO,ES,-3
"220dba07-3771-46c9-b35b-024cc077448c","2103257",Cidelândia,MUNICIPIO,MA,-3
"221536c4-2ed4-42a0-88c0-ba4113c4ea9f","2202711",Cocal de Telha,MUNICIPIO,PI,-3
"221ced82-83d0-4625-beca-d8fc5d6e4fbb","2306108",Irauçuba,MUNICIPIO,CE,-3
"2226218e-067e-4411-9d25-621b89cf8605","2705804",Olho D´água do Casado,MUNICIPIO,AL,-3
"22276866-f589-463a-accf-e2ec4a5b1b54","2108108",Paulo Ramos,MUNICIPIO,MA,-3
"22352ad2-acb2-400c-be9d-496f3784c992","4206504",Guaramirim,MUNICIPIO,SC,-3
"22373fff-dcf1-4480-9916-86cb6b2792b6","2708303",São José da Laje,MUNICIPIO,AL,-3
"2265ba2e-0df6-4ab9-83d4-55e88674eeb8","2502805",Brejo do Cruz,MUNICIPIO,PB,-3
"227c47b4-ff9f-403b-9265-479fd122a136","4215356",Saltinho,MUNICIPIO,SC,-3
"228a29b5-eabc-4027-93c3-3d8f911ee8cf","4313300",Nova Prata,MUNICIPIO,RS,-3
"2296ba8b-084d-4781-9ab8-238a96fd9d82","2109700",Sambaíba,MUNICIPIO,MA,-3
"22bc9246-bbe1-4789-b7f0-5a60933b2d49","3112604",Capinópolis,MUNICIPIO,MG,-3
"22bec81e-81c0-4a02-925f-3a7f92fc6c9c","4103404",Cafeara,MUNICIPIO,PR,-3
"22c32cd8-6353-426e-80d1-27e2a8da69b5","2804805",Nossa Senhora do Socorro,MUNICIPIO,SE,-3
"22cb9111-c82d-47d5-afa2-8e2a04829ad8","2413508",Serrinha,MUNICIPIO,RN,-3
"22d681b6-1bd0-47e7-b14b-d56ebee13061","2200103",Agricolândia,MUNICIPIO,PI,-3
"22e7b61c-4619-4d98-9d6b-c583d7f25f77","3201407",Castelo,MUNICIPIO,ES,-3
"22ef1f22-8c4a-4615-8407-ae86aa5334bb","2307304",Juazeiro do Norte,MUNICIPIO,CE,-3
"2303ebf5-6c9b-4478-a470-0d3775ab23d5","3117900",Congonhal,MUNICIPIO,MG,-3
"23191e01-375d-407b-8fbb-dc68ca9989af","2313104",Tabuleiro do Norte,MUNICIPIO,CE,-3
"231ed157-33cd-4cab-8998-de8d5813c268","4213906",Presidente Castelo Branco,MUNICIPIO,SC,-3
"231f27e6-400e-40a4-99c0-a9dc7378f546","3545407",Salto Grande,MUNICIPIO,SP,-3
"234142a6-5291-466d-9347-eec4b9b05246","1101609",Theobroma,MUNICIPIO,RO,-4
"23522330-055c-430a-b3ac-12f1d0b7193b","2609105",Machados,MUNICIPIO,PE,-3
"2365d370-bb78-4634-8b78-cfc9559b0b3c","2307601",Limoeiro do Norte,MUNICIPIO,CE,-3
"236c1e7b-bdfb-4d41-8418-41312e11af2c","2408904",Parelhas,MUNICIPIO,RN,-3
"23722289-13ef-475e-8034-d7b86b8a7aee","5000807",Anaurilândia,MUNICIPIO,MS,-4
"237b9271-2396-47aa-b9d6-88aac7d4a2ef","4100459",Altamira do Paraná,MUNICIPIO,PR,-3
"237ca8dc-85fd-44da-9911-e111b4e80e1b","4202206",Benedito Novo,MUNICIPIO,SC,-3
"238ba3d9-33f1-4de3-a035-597d754ed883","3537107",Pedreira,MUNICIPIO,SP,-3
"238e7c7a-8f03-4afa-bff6-efecddf0a79f","3155009",Rio Doce,MUNICIPIO,MG,-3
"2399c6df-e59e-4e67-bd39-2244ffe72c23","2208205",Pio ix,MUNICIPIO,PI,-3
"239f73af-d77d-40f4-902b-5f6d5202f0bb","4123402",Santa fé,MUNICIPIO,PR,-3
"23abc084-2edb-4e1c-a94e-26d7d4ae51d2","5300108",Brasília,CAPITAL,DF,-3
"23ac3d33-f8dd-4d67-ac1a-e99688754782","2303402",Carnaubal,MUNICIPIO,CE,-3
"23b85ead-8e0a-4fe9-b699-991c3d89f2e7","2300754",Amontada,MUNICIPIO,CE,-3
"23cb17a6-0ad0-4c03-8f1b-5f692f06e7af","2210623",Sebastião Barros,MUNICIPIO,PI,-3
"23cbd4f2-d1e1-4616-ad1d-5206014a23b0","4212700",Petrolândia,MUNICIPIO,SC,-3
"23d32ac4-f9d0-4b43-a0f2-2d66a45f85cd","2706000",Olivença,MUNICIPIO,AL,-3
"23e02dcb-83b1-4d6a-86b2-c53ef1d2f70c","4309951",Ibirapuitã,MUNICIPIO,RS,-3
"23e6ad85-88e7-4c02-987e-f00bb4b7e635","4322525",Vale Verde,MUNICIPIO,RS,-3
"2400d4fe-c447-416c-b783-f7d2b58429c7","1716653",Pequizeiro,MUNICIPIO,TO,-3
"2408dac9-7cea-417a-a069-f7219034c235","2202307",Canto do Buriti,MUNICIPIO,PI,-3
"2416eee4-b6ae-4da8-9bc8-6a8c3f3ee25e","2932200",Ubaitaba,MUNICIPIO,BA,-3
"241ddfc0-250b-4ad7-9aa8-f20bd56c1acb","3157807",Santa Luzia,MUNICIPIO,MG,-3
"2444fa51-9979-4ffc-9a78-66052858dc8d","3503950",Aspásia,MUNICIPIO,SP,-3
"244c6949-948e-4e42-a94a-df6d8edbc22d","3521903",Itajobi,MUNICIPIO,SP,-3
"244cc942-520d-4645-a14d-7b8f5b2f8cd3","2107209",Nina Rodrigues,MUNICIPIO,MA,-3
"245140d6-292b-4a5b-9c47-a298ceb9671b","4316972",Santa Margarida do Sul,MUNICIPIO,RS,-3
"245275a1-6cc0-491a-9c1b-2f2eb2bbd54b","2304004",Coreaú,MUNICIPIO,CE,-3
"2468df82-9481-4975-878b-5050c82c8a09","3534807",Ouro Verde,MUNICIPIO,SP,-3
"246a9265-101d-4941-a96c-b1f189bb43c2","5107925",Sorriso,MUNICIPIO,MT,-4
"247b55cb-f192-4bd3-a965-8ded774158a9","4320602",Severiano de Almeida,MUNICIPIO,RS,-3
"24973c8a-3a3c-4896-8322-a6b8c7164e8b","2107456",Olinda Nova do Maranhão,MUNICIPIO,MA,-3
"249a2656-db59-4b70-8174-b06c2844a95e","2106607",Matões,MUNICIPIO,MA,-3
"249b5ce2-e0fd-4eda-b49e-e308241fbb16","5205000",Carmo do Rio Verde,MUNICIPIO,GO,-3
"249eac53-33c2-4ad4-84a5-d47ee4a27dbe","1713304",Miranorte,MUNICIPIO,TO,-3
"24bce276-72d6-460d-bb3c-e092de43b72f","4319356",São Pedro da Serra,MUNICIPIO,RS,-3
"24bfaccd-9c7a-4cc6-9cb2-627d2242390b","3203320",Marataízes,MUNICIPIO,ES,-3
"24f12e85-e193-4b33-b87f-78f4a619b7a7","2516755",Tenório,MUNICIPIO,PB,-3
"24f89139-bb45-4074-9c0e-73cb501e780c","2604155",Casinhas,MUNICIPIO,PE,-3
"24f96c4c-2e52-4329-8d05-b77ba749ebe1","4306767",Eldorado do Sul,MUNICIPIO,RS,-3
"2505d5e7-264c-4960-a7a9-ad675893b374","4318424",São João da Urtiga,MUNICIPIO,RS,-3
"25127434-ba37-432b-a01a-5e6330dd02dd","3166105",Senhora do Porto,MUNICIPIO,MG,-3
"251323e5-a0c2-4d69-93c7-58e28301e2db","5201801",Aragoiânia,MUNICIPIO,GO,-3
"251772d1-61b4-4444-87c5-5ed39f758bf4","1707702",Filadélfia,MUNICIPIO,TO,-3
"251c07b7-1e15-4f35-8de1-9a7fe20475b7","3109105",Bueno Brandão,MUNICIPIO,MG,-3
"2522a095-84a5-4d25-9beb-13fd0900cb59","4312385",Monte Belo do Sul,MUNICIPIO,RS,-3
"252a1921-555b-4e5b-97fe-b7cbf0844bda","3524709",Jaguariúna,MUNICIPIO,SP,-3
"2532da23-a01f-43e0-93c8-16a6fdd4613e","2207850",Pavussu,MUNICIPIO,PI,-3
"25384b59-cfc6-4f01-99f0-5fb7b2503938","1301209",Coari,MUNICIPIO,AM,-4
"2557d456-5306-4a21-a7b4-7f50f60e1330","2608602",Lagoa do Ouro,MUNICIPIO,PE,-3
"255efb51-bc75-4e1d-a532-cf3691e5ff15","3125606",Felisburgo,MUNICIPIO,MG,-3
"25788344-ca17-4c8d-b009-d255b20d345f","3101409",Albertina,MUNICIPIO,MG,-3
"257eb5a0-f2b3-4d0b-ad91-a620f8fe03cf","2911600",Governador Mangabeira,MUNICIPIO,BA,-3
"2594b80c-55f3-4dcc-8467-6f1702f55074","3167905",Tabuleiro,MUNICIPIO,MG,-3
"25a1d9cb-1d06-4d6a-918a-afa409b0f950","3300456",Belford Roxo,MUNICIPIO,RJ,-3
"25ac6ead-694f-4f29-bdcb-ae9d46d62e44","2916609",Itapitanga,MUNICIPIO,BA,-3
"25b37dc7-4cee-48f8-8028-9b549f18647f","4314027",Paraíso do Sul,MUNICIPIO,RS,-3
"25d0b26b-a877-4afc-9fa1-cfcf01bb019d","5215504",Ouvidor,MUNICIPIO,GO,-3
"25dc0525-3af5-4c5e-b144-acf32ca91aee","4202099",Barra Bonita,MUNICIPIO,SC,-3
"25e3ddce-1ce2-4217-a5bc-ddef3dcd3d4f","1711902",Lagoa da Confusão,MUNICIPIO,TO,-3
"25e3f716-967a-44cb-838c-e15229dcd9de","5005608",Miranda,MUNICIPIO,MS,-4
"25e9597a-8811-4376-b214-aa6ddb468243","1704105",Centenário,MUNICIPIO,TO,-3
"26020ce1-98fd-48c5-bc9d-e35c549731ef","3157401",Santa Cruz do Escalvado,MUNICIPIO,MG,-3
"26054450-50fe-4c03-8a90-f391d043efdd","4201406",Araranguá,MUNICIPIO,SC,-3
"261976d6-f2e2-4455-b3b5-89b9d25ef0ec","4310876",Jacuizinho,MUNICIPIO,RS,-3
"2638964d-d01b-425e-8185-5bb7aa435ae2","2313559",Tururu,MUNICIPIO,CE,-3
"2644fc3d-2a6e-492a-adb1-18f1df9d67e8","5213053",Mimoso de Goiás,MUNICIPIO,GO,-3
"264ba982-c7f2-418c-b3dd-4e23ccf0610f","3522505",Itapevi,MUNICIPIO,SP,-3
"26562aa4-5b2f-480c-929d-f8b41e4e6404","4210902",Modelo,MUNICIPIO,SC,-3
"265bd0a6-4c59-45cd-b826-25aa1ab6f435","1304203",Tefé,MUNICIPIO,AM,-4
"26656349-eb08-4047-b34d-776d756591ed","2923308",Ouriçangas,MUNICIPIO,BA,-3
"266d82ea-1af6-4e0e-acb9-e898c5075477","5103353",Confresa,MUNICIPIO,MT,-4
"26707930-d7c0-4c76-944c-f30fd13e7db5","2922409",Mutuípe,MUNICIPIO,BA,-3
"267fc32e-d3b0-4218-aca5-5dab765457bb","3201506",Colatina,MUNICIPIO,ES,-3
"2684ee94-513d-4799-bf84-e04109205123","3201308",Cariacica,MUNICIPIO,ES,-3
"26890b5f-d384-4ce3-aaf6-c2b3832472a9","2305308",Ibiapina,MUNICIPIO,CE,-3
"26a067cc-ab52-412f-8495-a9022b8a4161","4311106",Jaguari,MUNICIPIO,RS,-3
"26a9bf64-9a79-4125-a8d5-2e2968534cd3","4118451",Pato Bragado,MUNICIPIO,PR,-3
"26ac6f98-0e1b-4966-b481-832ede8b81da","5208707",Goiânia,CAPITAL,GO,-3
"26adc382-5b3b-4ab3-9a08-7ae53d16d47f","2209856",São João da Canabrava,MUNICIPIO,PI,-3
"26be434e-cf75-453a-8e65-eab37932da93","3120706",Cruzeiro da Fortaleza,MUNICIPIO,MG,-3
"26c261d6-702e-4c80-9068-2a65d991902c","4118303",Paranapoema,MUNICIPIO,PR,-3
"26db887a-ff63-409d-a12c-7031deb28fe0","2929404",São Miguel Das Matas,MUNICIPIO,BA,-3
"26de61dd-7414-41c1-ac36-d47300a3b19c","2106003",Lima Campos,MUNICIPIO,MA,-3
"27294643-3cd1-4ca1-b154-e1f36d7aa677","2106102",Loreto,MUNICIPIO,MA,-3
"272f2590-2062-41ff-8ddd-e67b6b79f18a","3119104",Corinto,MUNICIPIO,MG,-3
"2749eb55-f594-47b4-a8c6-a14db0f13d6b","2307650",Maracanaú,MUNICIPIO,CE,-3
"274cdc08-b3c2-4a17-9269-0ad1ab44960e","2504504",Condado,MUNICIPIO,PB,-3
"275a5348-553d-4d94-a9ec-bdffc3b04684","4121257",Ramilândia,MUNICIPIO,PR,-3
"275c8c31-3086-4324-8ac7-db9d351468d0","2201988",Brejo do Piauí,MUNICIPIO,PI,-3
"27707dc1-5d02-4042-a874-e281de057830","4216701",São José do Cedro,MUNICIPIO,SC,-3
"277cebab-c767-41e8-aba1-3e5656b47506","2905156",Caetanos,MUNICIPIO,BA,-3
"2794dbe6-3679-4e92-b249-cbc6642812c0","5103809",Figueirópolis D´oeste,MUNICIPIO,MT,-4
"27a649db-6147-40aa-abf2-f68d484c77b2","5104203",Guiratinga,MUNICIPIO,MT,-4
"27ab5525-4ac7-46d4-b232-b8cb2ac0c366","2503803",Caldas Brandão,MUNICIPIO,PB,-3
"27aca2d6-9bab-4eb5-8a5e-23d906484f60","3165552",Setubinha,MUNICIPIO,MG,-3
"27af093a-d843-409c-9389-693247941f27","2614857",Tamandaré,MUNICIPIO,PE,-3
"27c35368-5863-458c-90d0-c94cd8a4202f","2511004",Pedra Branca,MUNICIPIO,PB,-3
"27c5a6ed-408f-4af2-9c3a-a27ff3a589bc","3133600",Itapeva,MUNICIPIO,MG,-3
"27c958e2-7330-42f5-bcf3-0cfc1f13999a","3554201",Tejupá,MUNICIPIO,SP,-3
"27cbc8ef-8865-43c0-90ea-c373ab774913","4313359",Nova Roma do Sul,MUNICIPIO,RS,-3
"27cf562d-f47a-432c-8129-817cf0929486","3106804",Bias Fortes,MUNICIPIO,MG,-3
"27cff563-23bb-4230-a24c-ef1ff849b811","4113007",Jussara,MUNICIPIO,PR,-3
"27d9afd5-633d-4d98-9045-432865178064","3132701",Itambacuri,MUNICIPIO,MG,-3
"27e00fe6-66c8-42b3-ab5b-8779f01504f4","3163607",São José do Mantimento,MUNICIPIO,MG,-3
"27f80245-7c6a-4351-95c5-6caf8a6c4d41","3146602",Paiva,MUNICIPIO,MG,-3
"2807aae7-c2f0-4a28-b485-f47070c457ea","5218904",Rubiataba,MUNICIPIO,GO,-3
"280a60d9-6ae9-4d35-9d66-42135cd528ba","2205532",Jurema,MUNICIPIO,PI,-3
"2813b25e-56c4-4a50-8290-fa84a4913fea","2301950",Barreira,MUNICIPIO,CE,-3
"2818d2a6-dbc2-45db-9c85-24895f265f8c","3148301",Paula Cândido,MUNICIPIO,MG,-3
"281f84cf-fd73-421b-92c0-4ede7064c1ac","2902609",Baixa Grande,MUNICIPIO,BA,-3
"282ca86c-99e0-4e84-a1aa-a5e69de0f011","3548203",Santo Antônio do Pinhal,MUNICIPIO,SP,-3
"283846af-cd46-4040-80b1-eb112a879f93","3545209",Salto,MUNICIPIO,SP,-3
"2840669d-528a-434d-a24f-5b89fd7322ab","2928000",Santaluz,MUNICIPIO,BA,-3
"2854bdd0-5886-44e7-b94c-1254fcea4918","3113107",Caranaíba,MUNICIPIO,MG,-3
"2863def3-3ad3-47d7-828f-855ac7a7525e","5001003",Aparecida do Taboado,MUNICIPIO,MS,-4
"28665b0d-12a8-4997-831e-b70ceab69860","1716604",Peixe,MUNICIPIO,TO,-3
"28677a19-bda8-4448-8c57-12a8ad807673","2504900",Cruz do Espírito Santo,MUNICIPIO,PB,-3
"2876ce5a-70e1-47a0-a9cf-81652c6b77cf","2909109",Coribe,MUNICIPIO,BA,-3
"28801354-fc34-4d72-be3b-75df145667a4","4319208",São Nicolau,MUNICIPIO,RS,-3
"28883910-e5bf-47a2-a6e6-9c40e0a37f14","5007208",Rio Brilhante,MUNICIPIO,MS,-4
"28a16ff9-966e-4eae-941d-14d6e93b4d4a","3528502",Mairiporã,MUNICIPIO,SP,-3
"28ac4243-3c3d-417c-a8e1-2a57653952ca","4323606",Vista Alegre do Prata,MUNICIPIO,RS,-3
"28b14dc6-f41e-4cb3-a4a2-23965649cf3b","2506905",Itabaiana,MUNICIPIO,PB,-3
"28b82f4c-37fd-48d8-b10a-45aed9946c76","2310852",Pindoretama,MUNICIPIO,CE,-3
"28c4be08-8306-4bc0-bbc6-12a1219cc7a4","3100807",Aguanil,MUNICIPIO,MG,-3
"28cb4908-ef68-4879-834d-51af3d871f08","3536307",Patrocínio Paulista,MUNICIPIO,SP,-3
"28e398f3-d930-4a34-9884-7b009a323147","4301636",Balneário Pinhal,MUNICIPIO,RS,-3
"2901ca0e-e321-4e10-a9e8-9f1513d75e23","3301702",Duque de Caxias,MUNICIPIO,RJ,-3
"29056454-0c4d-43c4-85f4-74c66a2088c9","2409407",Pau Dos Ferros,MUNICIPIO,RN,-3
"2905a6b9-5914-47dc-b90e-4b4fa227d8c7","5100607",Alto Taquari,MUNICIPIO,MT,-4
"290c2880-d3a5-4a21-949f-8cd607bed7a7","2904308",Brejões,MUNICIPIO,BA,-3
"2927a174-3606-4ef6-bd9c-9119ab0734f0","1200203",Cruzeiro do Sul,MUNICIPIO,AC,-5
"292e1049-e3ac-4c56-8db3-36f968d78ca3","2301802",Baixio,MUNICIPIO,CE,-3
"292ec59c-55bc-4dca-ae5b-4d85757c6f6e","2309201",Nova Olinda,MUNICIPIO,CE,-3
"2958e7fa-38cc-486e-8295-81cd0d98de81","2101772",Bela Vista do Maranhão,MUNICIPIO,MA,-3
"2966a348-c2c3-495a-b2a0-0273b1ad418e","3512605",Coronel Macedo,MUNICIPIO,SP,-3
"29707d95-95a2-40fd-8319-eeb7b98d5ca1","2205409",Joaquim Pires,MUNICIPIO,PI,-3
"29790e20-34b3-4b9b-b281-364a09b3f3fc","3556107",Valentim Gentil,MUNICIPIO,SP,-3
"2986a64f-e6e7-4b32-8e1f-061fc288c3aa","1720853",Sucupira,MUNICIPIO,TO,-3
"298f50d0-58f6-4c72-baf4-b13d9fc3c425","4127502",Tibagi,MUNICIPIO,PR,-3
"299043ce-b8ab-4731-acbe-6166a487f78d","2600203",Afrânio,MUNICIPIO,PE,-3
"2992d7fb-d6e8-4602-9672-fe9bfbad8275","3147956",Patis,MUNICIPIO,MG,-3
"29a0e8a1-b00a-4cae-9942-793cb64cfb1c","3169109",Toledo,MUNICIPIO,MG,-3
"29ab7913-1421-4b49-a402-331e6cda00a5","1302306",Jutaí,MUNICIPIO,AM,-5
"29b2fb90-c2a4-4e8c-acc9-dfb2fb0ffebb","2925204",Pojuca,MUNICIPIO,BA,-3
"29bc19e6-edb3-4ecc-8adb-81de8f62958c","2100154",Água Doce do Maranhão,MUNICIPIO,MA,-3
"29d90976-c529-4cc0-a50b-4e40086638dd","4309803",Ibiaçá,MUNICIPIO,RS,-3
"29dbe717-f42b-4749-93de-1906361aefb4","2923357",Ourolândia,MUNICIPIO,BA,-3
"29e15c2e-d3fc-4ec4-9b92-c2204f916f64","3531605",Monte Castelo,MUNICIPIO,SP,-3
"29e2afd9-bae0-4845-bf64-94a142175888","1100262",Rio Crespo,MUNICIPIO,RO,-4
"29f41b7b-32c3-47e8-84d9-afb3f865ab35","3165800",Senador José Bento,MUNICIPIO,MG,-3
"29f67360-28fc-4a6d-8f25-cf21d4124d16","3113503",Carbonita,MUNICIPIO,MG,-3
"29f72ccc-41a5-48c2-bc39-67bc0874b7a2","4313508",Osório,MUNICIPIO,RS,-3
"2a0051dd-e061-40af-ad52-3f51c5634888","2900504",Érico Cardoso,MUNICIPIO,BA,-3
"2a0261aa-ef6c-4b39-97e0-e8691aac14c4","5208152",Gameleira de Goiás,MUNICIPIO,GO,-3
"2a02b782-7b84-4a95-b0dc-e0372570a4c8","3550506",São Pedro do Turvo,MUNICIPIO,SP,-3
"2a057d74-6c9c-4e48-9e41-8b4b0575c405","2104073",Feira Nova do Maranhão,MUNICIPIO,MA,-3
"2a2d353e-5294-4a44-ab7f-5e4a5a49a6d9","5218805",Rio Verde,MUNICIPIO,GO,-3
"2a37564c-5c4f-4a36-a168-3ded52705630","3203809",Muqui,MUNICIPIO,ES,-3
"2a3f9bd2-56d9-4b48-a90e-b2d52c506ad9","5006275",Paraíso das Águas,MUNICIPIO,MS,-4
"2a4ac3bb-584f-4b2e-b1ef-9133a8e7519b","4321352",Tavares,MUNICIPIO,RS,-3
"2a664e04-9f54-47a8-8ed3-75c8765585b9","4212254",Passo de Torres,MUNICIPIO,SC,-3
"2a684094-3489-4e01-bbec-6ba7067ea92d","2906105",Canápolis,MUNICIPIO,BA,-3
"2a6920c8-2dd4-47e3-a3b6-b3c04b0451e8","4209409",Laguna,MUNICIPIO,SC,-3
"2a8f609a-0f2e-4cfc-8b8c-8d16d227c32e","2404507",Guamaré,MUNICIPIO,RN,-3
"2aad71e1-a3f0-41b2-8aaa-63c3b62cfe1f","4120705",Quatiguá,MUNICIPIO,PR,-3
"2aae0c20-46df-4b3c-a420-eb2d7ddade10","3500907",Altair,MUNICIPIO,SP,-3
"2ab321b4-230e-45d7-b266-78f34bcfdf5a","1507706",São Sebastião da Boa Vista,MUNICIPIO,PA,-3
"2ab8601f-205e-43d2-bddc-f6d86058f7ae","4102208",Atalaia,MUNICIPIO,PR,-3
"2ac03a89-3b9b-4c4b-92d6-a00171859fec","3501509",Alvinlândia,MUNICIPIO,SP,-3
"2ac8e01c-4ebe-4faa-9e26-d50ea31f9c13","4305439",Chuí,MUNICIPIO,RS,-3
"2acff6b3-29e4-441d-8766-fb8d3cba5343","2311405",Quixeramobim,MUNICIPIO,CE,-3
"2add47f0-d8c9-4b38-8a6b-9f7604488bb1","3556305",Valparaíso,MUNICIPIO,SP,-3
"2ae98752-8b4e-4f54-8c1c-c4998167fb16","5205497",Cidade Ocidental,MUNICIPIO,GO,-3
"2afc68b0-10da-4d6b-b92a-e60ee1a8e20e","3518107",Guarantã,MUNICIPIO,SP,-3
"2b0d0c3c-44c4-44f4-a74c-49c8eaf218f5","2702009",Coité do Nóia,MUNICIPIO,AL,-3
"2b0f6b8a-301a-497b-8efb-02684a322e11","4319604",São Sepé,MUNICIPIO,RS,-3
"2b20fb99-1edc-47de-848c-3c1c9f0b777a","2500304",Alagoa Grande,MUNICIPIO,PB,-3
"2b2e3cb2-28a9-40a6-970d-6d7e62c9c4c0","3506300",Bernardino de Campos,MUNICIPIO,SP,-3
"2b30bc0a-4d70-46c2-9225-1bf713d78a26","3539509",Pitangueiras,MUNICIPIO,SP,-3
"2b387b34-1828-4068-9b8a-9dcb6c2559d1","3136553",José Raydan,MUNICIPIO,MG,-3
"2b40c056-c0ec-4422-8042-b79770101aa6","3163409",São José do Goiabal,MUNICIPIO,MG,-3
"2b59b765-9aac-4067-a7a3-a9a73b5fdde6","3557105",Votuporanga,MUNICIPIO,SP,-3
"2b63b993-634c-46b1-9d36-4d62daccbb10","3104205",Arcos,MUNICIPIO,MG,-3
"2b662ff4-d3e3-4fa3-bbce-10641b1ce282","2203354",Dirceu Arcoverde,MUNICIPIO,PI,-3
"2b715f33-bfe8-4e1e-9b5e-a0b1211a4f3f","3162450",São João Das Missões,MUNICIPIO,MG,-3
"2b7ecfe0-2513-4250-a4fb-0a3b7447491d","3525508",Joanópolis,MUNICIPIO,SP,-3
"2b7f4b4b-cf59-43be-a657-8e2e2b08a371","3528700",Marabá Paulista,MUNICIPIO,SP,-3
"2b7fc82b-07da-4a32-9fed-0bc0dd25c0ae","5002951",Chapadão do Sul,MUNICIPIO,MS,-4
"2b855a60-56be-49ab-8e83-b7155bda4ef3","2925600",Presidente Dutra,MUNICIPIO,BA,-3
"2b8c8070-be2d-49e8-bc9e-3e998d434722","4126306",Sengés,MUNICIPIO,PR,-3
"2ba1ce52-7a63-426e-a659-8f17766e332d","2410900",Riachuelo,MUNICIPIO,RN,-3
"2babb0ac-8b3c-4bcd-a156-92861ec4cde1","4304002",Campo Novo,MUNICIPIO,RS,-3
"2bbe87a7-958d-42b5-b7f8-79c25383452a","3116506",Claro Dos Poções,MUNICIPIO,MG,-3
"2bc12964-820f-4af0-ae2c-86a72d206486","3160801",São Bento Abade,MUNICIPIO,MG,-3
"2bc46896-e5a4-4cd6-8849-0faa922c8eec","3526001",Junqueirópolis,MUNICIPIO,SP,-3
"2bcd359f-953a-4af1-847a-6ba9966f8bab","3102506",Amparo do Serra,MUNICIPIO,MG,-3
"2bde30ac-c2fa-4643-aed6-b4aa62afb249","4212403",Pedras Grandes,MUNICIPIO,SC,-3
"2be4f737-94e3-46e0-a960-20fd276f8eb7","2101251",Bacabeira,MUNICIPIO,MA,-3
"2bebed77-4de9-4cc9-80c1-c7eaa5eee384","4115101",Mariluz,MUNICIPIO,PR,-3
"2bf5b4ef-9544-4331-8744-d3c190377f6f","4216206",São Francisco do Sul,MUNICIPIO,SC,-3
"2bfd4752-2e7a-4061-8304-3998247db0cc","3104304",Areado,MUNICIPIO,MG,-3
